Gene_ID	ESC_REDE	ESC_noclass	TSC_REDE	TSC_noclass	ESC_NEDE	TSC_NEDE	ESC_NonEnh	TSC_NonEnh	ES_E14	ES_J1	TS_EGFP	TS_Rs26	ES_mean	TS_mean	Rel_exp	ES_REDE_only	ES_NEDE_only	ES_nonEnhTE_only	No_ES_Enh_only	All
Rpl15	0	0	0	0	0	0	0	0	6.4444094	6.9687734	7.5415707	6.586204	6.7065914	7.06388735	-0.35729595	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl18	0	0	0	0	0	0	0	0	3.4282265	4.145734	5.2998343	4.3682065	3.78698025	4.8340204	-1.04704015	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl18a	0	1	0	0	0	0	0	0	6.8094687	7.728741	8.126003	7.5312934	7.26910485	7.8286482	-0.55954335	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl19	0	0	0	0	0	0	0	0	8.668186	9.220158	9.464598	9.680479	8.944172	9.5725385	-0.6283665	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl21	0	0	0	0	0	0	0	0	7.1202703	7.060023	7.477111	6.975671	7.09014665	7.226391	-0.13624435	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl21-ps1	0	0	0	0	0	0	0	0	-4.272592	-3.839141	-4.038973	-3.7202306	-4.0558665	-3.8796018	-0.1762647	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl21-ps10	0	0	0	0	0	0	0	0	-4.272592	-3.839141	-0.079614975	-1.5682274	-4.0558665	-0.8239211875	-3.2319453125	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl21-ps11	0	0	0	0	0	0	0	0	-4.2270775	-2.0566607	-3.841455	-3.6747158	-3.1418691	-3.7580854	0.6162163	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl21-ps13	0	0	0	2	0	0	0	0	-4.272592	-3.839141	-4.038973	-3.7202306	-4.0558665	-3.8796018	-0.1762647	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl21-ps14	0	0	0	0	0	0	0	0	-4.272592	-3.839141	-4.038973	-3.7202306	-4.0558665	-3.8796018	-0.1762647	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl21-ps3	0	0	0	0	2	0	0	0	-4.272592	-3.839141	-4.038973	-3.7202306	-4.0558665	-3.8796018	-0.1762647	FALSE	TRUE	FALSE	FALSE	TRUE
Rpl21-ps4	0	0	0	0	0	0	0	0	-4.1413474	-3.7078965	-3.9077282	-3.436983	-3.92462195	-3.6723556	-0.252266349999999	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl21-ps7	0	0	1	0	1	0	0	0	-4.272592	-3.6871378	-2.8869698	-3.5682275	-3.9798649	-3.22759865	-0.75226625	FALSE	TRUE	FALSE	FALSE	TRUE
Rpl22	0	0	0	0	0	0	0	0	5.4023843	5.5567036	6.0593143	5.6068816	5.47954395	5.83309795	-0.353554	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl22l1	1	0	0	0	0	0	0	0	3.0514245	3.6787553	4.771176	3.717742	3.3650899	4.244459	-0.8793691	TRUE	FALSE	FALSE	FALSE	TRUE
Rpl23	0	0	0	0	0	0	0	0	7.8417087	8.318121	8.611561	8.8078985	8.07991485	8.70972975	-0.629814900000001	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl23a	0	0	0	0	0	0	0	0	9.184441	9.548198	9.630455	9.95172	9.3663195	9.7910875	-0.424768	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl23a-ps1	0	0	0	0	0	0	0	0	-4.2270775	-3.7936263	-3.9934585	-3.6747158	-4.0103519	-3.83408715	-0.17626475	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl23a-ps3	0	0	0	0	0	0	0	0	-2.210334	-1.4549549	-1.976715	-0.85061765	-1.83264445	-1.413666325	-0.418978125	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl24	0	0	0	0	0	0	0	0	5.5937643	5.4684973	5.867677	5.6256046	5.5311308	5.7466408	-0.21551	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl26	0	0	0	0	0	0	0	0	7.6167064	8.22499	8.423604	8.373152	7.9208482	8.398378	-0.477529799999999	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl26-ps2	0	0	0	0	0	0	0	0	-4.1315	-3.6980486	-3.8978806	-3.5791383	-3.9147743	-3.73850945	-0.17626485	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl26-ps4	0	0	1	0	0	0	0	0	-4.1315	-3.6980486	-3.7458775	-3.5791383	-3.9147743	-3.6625079	-0.2522664	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl27	0	0	0	0	0	0	0	0	6.110246	6.7081137	7.1357574	6.863963	6.40917985	6.9998602	-0.59068035	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl27a	0	0	0	0	0	0	0	0	5.570035	5.8516855	6.622514	5.954635	5.71086025	6.2885745	-0.57771425	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl27a-ps2	0	1	0	1	0	0	0	0	-4.170494	-3.7370427	-3.9368749	-3.6181326	-3.95376835	-3.77750375	-0.1762646	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl28	0	0	0	0	0	0	0	0	5.60879	6.0715175	6.8402433	6.3240056	5.84015375	6.58212445	-0.7419707	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl28-ps4	0	0	0	0	1	0	0	0	-3.9750984	-3.541647	-3.7414792	-3.422737	-3.7583727	-3.5821081	-0.1762646	FALSE	TRUE	FALSE	FALSE	TRUE
Rpl29	0	0	0	0	0	0	0	0	7.578626	7.9275074	8.581646	7.7918444	7.7530667	8.1867452	-0.433678499999999	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl29-ps3	0	0	0	0	1	0	0	0	-3.9860694	-3.552618	-3.7524502	-3.433708	-3.7693437	-3.5930791	-0.1762646	FALSE	TRUE	FALSE	FALSE	TRUE
Rpl3	0	0	0	0	0	0	0	0	8.901463	9.2030735	9.575197	9.264121	9.05226825	9.419659	-0.367390749999998	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl30	0	0	1	0	0	0	0	0	5.814509	5.634193	6.3152423	5.594271	5.724351	5.95475665	-0.23040565	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl30-ps8	0	0	0	0	0	0	0	0	-3.7996562	-1.6292393	-3.566037	-3.247295	-2.71444775	-3.406666	0.69221825	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl31	0	0	0	0	0	0	0	0	6.887967	7.1749926	8.044251	7.340426	7.0314798	7.6923385	-0.6608587	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl31-ps13	0	0	0	0	1	0	0	0	-3.9189553	-3.485504	-3.685336	-3.3665938	-3.70222965	-3.5259649	-0.17626475	FALSE	TRUE	FALSE	FALSE	TRUE
Rpl31-ps17	0	0	0	0	0	0	0	0	-3.9189553	-3.485504	-3.685336	-3.3665938	-3.70222965	-3.5259649	-0.17626475	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl31-ps20	0	0	0	0	0	0	0	0	-3.9189553	-3.485504	-3.685336	-3.3665938	-3.70222965	-3.5259649	-0.17626475	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl31-ps4	0	0	0	0	0	0	0	0	-3.964043	-3.530592	-3.7304237	-3.4116814	-3.7473175	-3.57105255	-0.17626495	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl31-ps8	0	0	0	0	0	0	0	0	-2.9662607	-3.6848128	-1.4107136	-3.4138992	-3.32553675	-2.4123064	-0.91323035	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl32	0	0	0	0	0	0	0	0	7.972329	8.58159	9.314669	8.546432	8.2769595	8.9305505	-0.653590999999999	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl32-ps	0	0	0	0	0	0	0	0	-4.029138	-3.595687	-3.795519	-3.4767766	-3.8124125	-3.6361478	-0.1762647	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl34	0	0	0	0	0	0	0	0	6.807475	7.087777	7.9844866	7.0702286	6.947626	7.5273576	-0.579731600000001	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl35	0	0	0	0	0	0	0	0	7.4461513	7.5928283	8.419399	7.7205186	7.5194898	8.0699588	-0.550469	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl35a	0	4	0	0	0	0	0	0	3.8608787	4.283341	5.2646837	4.3879986	4.07210985	4.82634115	-0.7542313	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl36	0	0	0	0	0	0	0	0	6.65966	7.3329124	8.181671	7.010241	6.9962862	7.595956	-0.599669799999999	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl36-ps3	0	0	0	0	1	0	0	0	-3.9416752	-3.5082242	-3.708056	-3.3893137	-3.7249497	-3.54868485	-0.17626485	FALSE	TRUE	FALSE	FALSE	TRUE
Rpl36a	0	0	0	0	0	0	0	0	6.895058	7.0217037	7.712555	7.4007106	6.95838085	7.5566328	-0.598251950000001	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl36al	0	0	0	0	1	0	0	0	5.688539	5.786797	6.111786	5.677873	5.737668	5.8948295	-0.157161500000001	FALSE	TRUE	FALSE	FALSE	TRUE
Rpl37	0	0	0	0	0	0	0	0	7.8887115	7.67922	7.981118	8.080869	7.78396575	8.0309935	-0.247027750000001	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl37a	0	0	0	0	0	0	0	0	5.4415164	5.870224	6.9118876	5.8284836	5.6558702	6.3701856	-0.714315399999999	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl38	0	0	0	0	1	0	0	0	6.2454967	6.88384	7.6631513	6.937044	6.56466835	7.30009765	-0.7354293	FALSE	TRUE	FALSE	FALSE	TRUE
Rpl39	0	0	0	0	0	0	0	0	5.4490123	5.5710487	6.9821315	6.2303286	5.5100305	6.60623005	-1.09619955	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl39l	0	3	0	0	0	0	0	0	2.5884387	2.0378315	-4.8217983	-4.3510528	2.3131351	-4.58642555	6.89956065	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl3l	0	0	0	0	0	0	0	0	-2.0366955	-2.603244	-5.762434	-5.443692	-2.31996975	-5.603063	3.28309325	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl4	2	0	0	0	0	0	0	0	9.625829	9.862457	10.311551	9.754582	9.744143	10.0330665	-0.288923500000001	TRUE	FALSE	FALSE	FALSE	TRUE
Rpl41	0	0	0	0	0	0	0	0	6.4236484	6.5377665	7.5481687	6.5740967	6.48070745	7.0611327	-0.580425249999999	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl5	0	0	0	0	0	0	0	0	8.09896	8.269831	8.767015	8.398456	8.1843955	8.5827355	-0.398339999999999	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl6	0	0	0	0	0	0	0	0	7.726135	7.917135	8.23456	7.7271204	7.821635	7.9808402	-0.1592052	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl7	0	0	0	0	0	0	0	0	7.7633967	8.167037	8.472192	7.8681993	7.96521685	8.17019565	-0.204978799999999	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl7a	0	0	0	0	0	0	0	0	7.200473	7.7628655	8.5188	7.577777	7.48166925	8.0482885	-0.56661925	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl7a-ps3	0	0	0	0	0	0	0	0	-5.023824	-4.590373	-3.0532396	-4.4714627	-4.8070985	-3.76235115	-1.04474735	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl7a-ps5	0	2	0	0	0	0	0	0	-5.0131373	-2.8427207	-4.7795186	-4.460776	-3.927929	-4.6201473	0.6922183	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl7a-ps8	0	1	0	0	0	0	0	0	-5.0023713	-4.56892	-4.768752	-4.4500093	-4.78564565	-4.60938065	-0.176265	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl7l1	0	0	0	0	0	0	0	0	5.7445855	5.7140102	5.6027575	4.921871	5.72929785	5.26231425	0.4669836	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl8	0	0	0	0	0	0	0	0	7.769964	8.1278	8.784541	7.9708757	7.948882	8.37770835	-0.42882635	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl9	0	0	0	0	1	0	0	0	5.2167544	5.522288	6.5565386	5.5691075	5.3695212	6.06282305	-0.693301850000001	FALSE	TRUE	FALSE	FALSE	TRUE
Rpl9-ps6	0	0	0	0	0	0	0	0	-4.7892547	-4.2038007	-4.555636	-4.236893	-4.4965277	-4.3962645	-0.1002632	FALSE	FALSE	FALSE	TRUE	TRUE
Rplp0	0	0	0	0	0	0	0	0	7.722731	7.981921	9.050434	8.372333	7.852326	8.7113835	-0.8590575	FALSE	FALSE	FALSE	TRUE	TRUE
Rplp1	0	0	0	0	0	0	0	0	8.884638	8.725057	10.096259	9.207139	8.8048475	9.651699	-0.8468515	FALSE	FALSE	FALSE	TRUE	TRUE
Rplp2	0	0	0	0	0	0	0	0	6.4486957	6.346039	7.5428734	6.538468	6.39736735	7.0406707	-0.64330335	FALSE	FALSE	FALSE	TRUE	TRUE
Rpn1	0	0	0	0	0	0	0	0	4.2251067	4.704858	5.015378	4.9083805	4.46498235	4.96187925	-0.4968969	FALSE	FALSE	FALSE	TRUE	TRUE
Rpn2	0	0	0	0	0	0	0	0	3.722489	4.201787	4.7957845	4.668668	3.962138	4.73222625	-0.77008825	FALSE	FALSE	FALSE	TRUE	TRUE
Rpp14	0	0	0	0	0	0	0	0	2.0815706	2.5423534	3.4197094	3.095512	2.311962	3.2576107	-0.9456487	FALSE	FALSE	FALSE	TRUE	TRUE
Rpp21	0	0	0	1	0	0	0	0	-0.32572505	0.065906	1.611501	1.3452808	-0.129909525	1.4783909	-1.608300425	FALSE	FALSE	FALSE	TRUE	TRUE
Rpp25	0	0	0	0	1	0	0	0	2.8396196	2.862185	2.1342928	2.210577	2.8509023	2.1724349	0.6784674	FALSE	TRUE	FALSE	FALSE	TRUE
Rpp30	0	0	0	0	0	0	0	0	3.2399986	3.4813292	4.2603736	3.4639933	3.3606639	3.86218345	-0.50151955	FALSE	FALSE	FALSE	TRUE	TRUE
Rpp38	0	0	0	0	0	0	0	0	3.1837785	2.8901024	3.7316902	3.5656865	3.03694045	3.64868835	-0.6117479	FALSE	FALSE	FALSE	TRUE	TRUE
Rpp40	0	0	0	0	1	0	0	0	1.0180612	1.2083027	0.5237596	0.67257696	1.11318195	0.59816828	0.51501367	FALSE	TRUE	FALSE	FALSE	TRUE
Rprd1a	0	0	0	0	0	1	0	0	3.3950613	2.783509	3.7004197	3.4497147	3.08928515	3.5750672	-0.48578205	FALSE	FALSE	FALSE	TRUE	TRUE
Rprd1b	0	0	0	0	0	0	0	0	1.6009636	1.6153075	2.0942266	1.3751367	1.60813555	1.73468165	-0.1265461	FALSE	FALSE	FALSE	TRUE	TRUE
Rprd2	0	0	0	0	0	0	0	0	2.5527081	2.5413518	2.063618	2.1283977	2.54702995	2.09600785	0.4510221	FALSE	FALSE	FALSE	TRUE	TRUE
Rprm	0	0	0	0	0	0	0	0	-0.9615748	-1.6980485	-5.482843	-4.1641006	-1.32981165	-4.8234718	3.49366015	FALSE	FALSE	FALSE	TRUE	TRUE
Rprml	0	0	0	0	0	0	0	0	-5.422802	-4.837348	-5.1891828	-4.8704405	-5.130075	-5.02981165	-0.10026335	FALSE	FALSE	FALSE	TRUE	TRUE
Rps10	0	0	0	0	0	0	0	0	5.7239137	6.0822725	6.666526	6.2297525	5.9030931	6.44813925	-0.545046150000001	FALSE	FALSE	FALSE	TRUE	TRUE
Rps11	0	0	0	0	0	0	0	0	6.475308	7.8581467	8.052088	7.5191736	7.16672735	7.7856308	-0.618903449999999	FALSE	FALSE	FALSE	TRUE	TRUE
Rps12	0	0	0	0	0	0	0	0	8.151067	8.444734	9.600296	8.411024	8.2979005	9.00566	-0.707759499999998	FALSE	FALSE	FALSE	TRUE	TRUE
Rps12-ps3	0	0	0	0	0	0	0	0	-4.30508	-3.7196257	-3.9194577	-3.7527184	-4.01235285	-3.83608805	-0.1762648	FALSE	FALSE	FALSE	TRUE	TRUE
Rps13	0	0	0	0	0	0	0	0	8.526108	8.777306	9.377972	8.896427	8.651707	9.1371995	-0.485492499999999	FALSE	FALSE	FALSE	TRUE	TRUE
Rps13-ps1	0	0	0	0	0	0	0	0	-0.72255796	-1.7485384	-2.9483705	-2.0446656	-1.23554818	-2.49651805	1.26096987	FALSE	FALSE	FALSE	TRUE	TRUE
Rps14	0	0	0	0	0	0	0	0	4.45474	4.9802275	6.1754813	5.191473	4.71748375	5.68347715	-0.9659934	FALSE	FALSE	FALSE	TRUE	TRUE
Rps15	0	0	0	0	0	0	0	0	7.3419647	7.8819103	8.749813	8.053016	7.6119375	8.4014145	-0.789477	FALSE	FALSE	FALSE	TRUE	TRUE
Rps15a	0	0	0	0	0	0	0	0	3.5826945	3.9897425	4.4825907	4.1205673	3.7862185	4.301579	-0.5153605	FALSE	FALSE	FALSE	TRUE	TRUE
Rps15a-ps2	0	0	0	0	0	0	0	0	0.7618674	0.93228406	1.1109637	1.6361569	0.84707573	1.3735603	-0.52648457	FALSE	FALSE	FALSE	TRUE	TRUE
Rps16	0	0	0	0	0	0	0	0	5.925952	6.20622	7.762923	7.0716877	6.066086	7.41730535	-1.35121935	FALSE	FALSE	FALSE	TRUE	TRUE
Rps17	0	0	0	0	0	0	0	0	6.9722443	6.931444	7.636344	6.968772	6.95184415	7.302558	-0.350713850000001	FALSE	FALSE	FALSE	TRUE	TRUE
Rps18	0	0	0	0	0	0	0	0	5.054846	5.444583	5.733664	5.134592	5.2497145	5.434128	-0.1844135	FALSE	FALSE	FALSE	TRUE	TRUE
Rps19	0	0	0	0	1	0	0	0	3.1957817	3.5633621	4.571901	4.17688	3.3795719	4.3743905	-0.9948186	FALSE	TRUE	FALSE	FALSE	TRUE
Rps19-ps13	0	0	0	0	0	0	0	0	-4.1315	-3.6980486	-3.8978806	-3.5791383	-3.9147743	-3.73850945	-0.17626485	FALSE	FALSE	FALSE	TRUE	TRUE
Rps19-ps4	0	0	0	0	0	0	0	0	-4.1315	-3.6980486	-3.8978806	-3.5791383	-3.9147743	-3.73850945	-0.17626485	FALSE	FALSE	FALSE	TRUE	TRUE
Rps19bp1	0	0	0	0	0	0	0	0	3.6945126	3.3772638	4.309222	3.5455022	3.5358882	3.9273621	-0.3914739	FALSE	FALSE	FALSE	TRUE	TRUE
Rps2	0	0	0	0	0	0	0	0	6.108996	6.655263	7.669672	6.8977723	6.3821295	7.28372215	-0.90159265	FALSE	FALSE	FALSE	TRUE	TRUE
Rps20	0	0	0	0	0	0	0	0	5.6860614	5.9550595	6.5455675	6.082282	5.82056045	6.31392475	-0.4933643	FALSE	FALSE	FALSE	TRUE	TRUE
Rps21	0	0	0	0	0	1	0	0	5.0434055	5.0688004	6.446616	5.690094	5.05610295	6.068355	-1.01225205	FALSE	FALSE	FALSE	TRUE	TRUE
Rps23	0	0	0	1	0	0	0	1	8.623486	8.895618	9.31744	8.6756735	8.759552	8.99655675	-0.237004750000001	FALSE	FALSE	FALSE	TRUE	TRUE
Rps24	0	0	0	0	0	0	0	0	8.809922	8.893603	9.757348	9.0988455	8.8517625	9.42809675	-0.57633425	FALSE	FALSE	FALSE	TRUE	TRUE
Rps25	0	0	0	0	0	0	0	0	6.3388257	6.5527806	7.861688	6.8183684	6.44580315	7.3400282	-0.89422505	FALSE	FALSE	FALSE	TRUE	TRUE
Rps26	0	0	0	0	0	0	0	0	8.370267	8.627959	9.069485	8.4100275	8.499113	8.73975625	-0.240643249999998	FALSE	FALSE	FALSE	TRUE	TRUE
Rps26-ps1	0	0	0	0	1	1	0	0	-4.036193	-3.6027417	-3.8025734	-3.4838312	-3.81946735	-3.6432023	-0.17626505	FALSE	TRUE	FALSE	FALSE	TRUE
Rps27	0	0	0	0	0	0	0	0	7.476894	7.479941	8.6288805	7.7827053	7.4784175	8.2057929	-0.727375399999999	FALSE	FALSE	FALSE	TRUE	TRUE
Rps27a	0	0	0	0	0	0	0	0	6.235709	6.918336	7.0213914	7.1917415	6.5770225	7.10656645	-0.52954395	FALSE	FALSE	FALSE	TRUE	TRUE
Rps27a-ps2	0	0	0	0	0	0	0	0	-4.2362957	-3.802845	-4.002677	-3.6839345	-4.01957035	-3.84330575	-0.176264600000001	FALSE	FALSE	FALSE	TRUE	TRUE
Rps27l	0	0	0	0	0	0	0	0	3.983952	4.5534954	5.0429845	4.8451514	4.2687237	4.94406795	-0.67534425	FALSE	FALSE	FALSE	TRUE	TRUE
Rps28	0	0	0	0	0	0	0	0	4.9261494	5.0628757	5.8003445	5.380774	4.99451255	5.59055925	-0.5960467	FALSE	FALSE	FALSE	TRUE	TRUE
Rps29	0	0	0	0	0	0	0	0	4.828221	4.8032575	6.2242846	5.1541142	4.81573925	5.6891994	-0.87346015	FALSE	FALSE	FALSE	TRUE	TRUE
Rps3	0	0	0	0	0	0	0	0	5.130863	5.4285693	6.4211197	5.7478094	5.27971615	6.08446455	-0.804748399999999	FALSE	FALSE	FALSE	TRUE	TRUE
Rps3a	0	0	0	0	0	0	0	0	9.318981	9.34867	9.81212	9.332529	9.3338255	9.5723245	-0.238499000000001	FALSE	FALSE	FALSE	TRUE	TRUE
Rps4x	0	0	0	0	0	0	0	0	7.3567696	7.6792192	8.204818	7.96079	7.5179944	8.082804	-0.564809599999999	FALSE	FALSE	FALSE	TRUE	TRUE
Rps4y2	0	0	0	0	1	0	0	0	6.409532	6.453536	6.094702	4.3522344	6.431534	5.2234682	1.2080658	FALSE	TRUE	FALSE	FALSE	TRUE
Rps5	0	0	0	0	0	0	0	0	5.302774	5.81924	6.4631624	6.1760097	5.561007	6.31958605	-0.75857905	FALSE	FALSE	FALSE	TRUE	TRUE
Rps6	0	0	0	0	0	0	0	0	8.142377	8.4098425	9.000721	8.392542	8.27610975	8.6966315	-0.420521750000001	FALSE	FALSE	FALSE	TRUE	TRUE
Rps6-ps1	0	0	0	0	0	0	0	0	-4.755456	-4.474008	-4.521837	-4.3550982	-4.614732	-4.4384676	-0.176264400000001	FALSE	FALSE	FALSE	TRUE	TRUE
Rps6-ps2	0	0	0	0	0	0	0	0	-4.9074597	-4.474008	-4.6738405	-4.3550982	-4.69073385	-4.51446935	-0.176264500000001	FALSE	FALSE	FALSE	TRUE	TRUE
Rps6ka1	0	0	0	0	0	0	0	0	3.4028883	3.5832326	4.2220626	4.1857514	3.49306045	4.203907	-0.71084655	FALSE	FALSE	FALSE	TRUE	TRUE
Rps6ka2	0	0	0	0	0	0	0	0	1.3262157	1.3603112	2.4683013	1.1425968	1.34326345	1.80544905	-0.4621856	FALSE	FALSE	FALSE	TRUE	TRUE
Rps6ka3	0	0	0	0	0	0	0	0	1.3136724	1.3171628	0.4449868	0.1258372	1.3154176	0.285412	1.0300056	FALSE	FALSE	FALSE	TRUE	TRUE
Rps6ka4	0	0	0	0	0	0	0	0	-0.41926	0.03126471	1.7439698	1.7797029	-0.193997645	1.76183635	-1.955833995	FALSE	FALSE	FALSE	TRUE	TRUE
Rps6ka5	0	0	0	0	0	0	0	0	1.3230318	1.0243545	0.84846824	1.6390029	1.17369315	1.24373557	-0.0700424199999998	FALSE	FALSE	FALSE	TRUE	TRUE
Rps6ka6	0	0	0	0	0	0	0	0	4.1642733	4.252433	-1.1540246	-0.8777175	4.20835315	-1.01587105	5.2242242	FALSE	FALSE	FALSE	TRUE	TRUE
Rps6kb1	0	0	0	0	0	0	0	0	2.8213809	3.042225	2.7835627	3.291588	2.93180295	3.03757535	-0.1057724	FALSE	FALSE	FALSE	TRUE	TRUE
Rps6kb2	0	0	0	0	0	0	0	0	0.9490627	0.64554816	1.122019	0.91221213	0.79730543	1.017115565	-0.219810135	FALSE	FALSE	FALSE	TRUE	TRUE
Rps6kc1	0	0	0	0	0	0	0	0	0.07681771	0.567602	0.8289039	0.96507645	0.322209855	0.896990175	-0.57478032	FALSE	FALSE	FALSE	TRUE	TRUE
Rps6kl1	0	0	0	0	0	0	0	0	-1.2265081	-0.43460304	1.5226086	-0.9595489	-0.83055557	0.28152985	-1.11208542	FALSE	FALSE	FALSE	TRUE	TRUE
Rps7	0	0	0	0	0	0	0	0	8.308305	8.520175	9.111241	8.388904	8.41424	8.7500725	-0.3358325	FALSE	FALSE	FALSE	TRUE	TRUE
Rps8	0	0	0	0	0	0	0	0	7.5675945	7.9438944	8.580115	7.858585	7.75574445	8.21935	-0.463605549999999	FALSE	FALSE	FALSE	TRUE	TRUE
Rps8-ps1	0	0	0	0	0	0	0	0	-4.189603	-3.7561517	-2.8039806	-3.6372411	-3.97287735	-3.22061085	-0.7522665	FALSE	FALSE	FALSE	TRUE	TRUE
Rps9	0	0	0	0	0	0	0	0	5.4852357	5.6675696	6.6060457	5.7354474	5.57640265	6.17074655	-0.5943439	FALSE	FALSE	FALSE	TRUE	TRUE
Rpsa	0	0	0	0	0	0	0	0	8.475976	8.930731	9.296773	9.2064085	8.7033535	9.25159075	-0.548237250000001	FALSE	FALSE	FALSE	TRUE	TRUE
Rpsa-ps10	0	0	0	0	0	0	0	0	-4.2145386	-4.781087	2.6189938	1.8456179	-4.4978128	2.23230585	-6.73011865	FALSE	FALSE	FALSE	TRUE	TRUE
Rptn	0	0	0	0	0	0	0	0	-7.374217	-6.940766	-7.140598	-6.8218555	-7.1574915	-6.98122675	-0.176264750000001	FALSE	FALSE	FALSE	TRUE	TRUE
Rptor	0	0	0	0	0	0	0	0	0.69426996	1.1514173	1.4040974	1.1199305	0.92284363	1.26201395	-0.33917032	FALSE	FALSE	FALSE	TRUE	TRUE
Rpusd1	0	0	0	0	0	0	0	0	-0.5462549	0.1673042	-0.06109696	0.04005388	-0.18947535	-0.01052154	-0.17895381	FALSE	FALSE	FALSE	TRUE	TRUE
Rpusd2	0	0	0	0	0	0	0	0	2.1482317	2.1351345	2.0490282	1.7530606	2.1416831	1.9010444	0.2406387	FALSE	FALSE	FALSE	TRUE	TRUE
Rpusd3	0	0	0	0	0	0	0	0	0.039735194	0.39918572	1.1011733	0.53695506	0.219460457	0.81906418	-0.599603723	FALSE	FALSE	FALSE	TRUE	TRUE
Rpusd4	0	0	0	0	0	0	0	0	1.7515774	1.9878821	1.1506201	1.215914	1.86972975	1.18326705	0.6864627	FALSE	FALSE	FALSE	TRUE	TRUE
Rqcd1	0	0	0	0	0	0	0	0	4.2006855	4.182792	3.7757907	3.582268	4.19173875	3.67902935	0.5127094	FALSE	FALSE	FALSE	TRUE	TRUE
Rrad	0	0	0	0	0	0	0	0	-1.3664141	-1.1444671	-0.7848717	-0.22909005	-1.2554406	-0.506980875	-0.748459725	FALSE	FALSE	FALSE	TRUE	TRUE
Rraga	0	0	0	0	0	0	0	0	4.488747	4.5810137	4.7937584	4.284418	4.53488035	4.5390882	-0.00420785000000024	FALSE	FALSE	FALSE	TRUE	TRUE
Rragb	0	0	0	0	0	0	0	0	3.0009744	2.7353702	-6.263923	-5.945181	2.8681723	-6.104552	8.9727243	FALSE	FALSE	FALSE	TRUE	TRUE
Rragc	0	0	0	0	0	0	0	0	2.6647651	2.4325702	2.2653596	3.012275	2.54866765	2.6388173	-0.0901496500000003	FALSE	FALSE	FALSE	TRUE	TRUE
Rragd	0	0	0	0	1	0	0	0	3.0217016	2.6667433	-2.9155586	-1.0822428	2.84422245	-1.9989007	4.84312315	FALSE	TRUE	FALSE	FALSE	TRUE
Rras	0	0	0	0	0	0	0	0	-0.5570393	-0.29351306	2.111517	2.4883626	-0.42527618	2.2999398	-2.72521598	FALSE	FALSE	FALSE	TRUE	TRUE
